participant,file,passage_raw_any-disfluency_count,passage_perWord_any-disfluency_count,passage_perSyllable_any-disfluency_count,passage_raw_correction-syll_count,passage_perWord_correction-syll_count,passage_perSyllable_correction-syll_count,passage_raw_any-error_count,passage_perWord_any-error_count,passage_perSyllable_any-error_count,phrase,phrase_passage_count,actualPhrase,phrase_raw_any-disfluency_count,phrase_perWord_any-disfluency_count,phrase_perSyllable_any-disfluency_count,phrase_raw_correction-syll_count,phrase_perWord_correction-syll_count,phrase_perSyllable_correction-syll_count,phrase_raw_any-error_count,phrase_perWord_any-error_count,phrase_perSyllable_any-error_count,actualExtendedPhrase,withinFiveSylls_raw_any-disfluency_count,withinFiveSylls_perWord_any-disfluency_count,withinFiveSylls_perSyllable_any-disfluency_count,withinFiveSylls_raw_correction-syll_count,withinFiveSylls_perWord_correction-syll_count,withinFiveSylls_perSyllable_correction-syll_count,withinFiveSylls_raw_any-error_count,withinFiveSylls_perWord_any-error_count,withinFiveSylls_perSyllable_any-error_count
sub-3300015,trucks_11g_all-cols.csv,14,0.07216494845360824,0.040697674418604654,16,0.08247422680412371,0.046511627906976744,2,0.010309278350515464,0.005813953488372093,use,1,household household,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,controls controls and even even household household amenities amenities amenities amenities their,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,blackberries_11g_all-cols.csv,1,0.005714285714285714,0.0031746031746031746,7,0.04,0.022222222222222223,3,0.017142857142857144,0.009523809523809525,use,1,used,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,velvety velvety velvety black when used in culinary culinary culinary culinary,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,oak_11g_all-cols.csv,7,0.036458333333333336,0.021875,7,0.036458333333333336,0.021875,3,0.015625,0.009375,use,1,infuse infuse,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,embodied embodied by oak trees infuse infuse the surrounding surrounding surrounding landscape,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,muffins_11g_all-cols.csv,4,0.01932367149758454,0.010582010582010581,10,0.04830917874396135,0.026455026455026454,5,0.024154589371980676,0.013227513227513227,use,1,infused infused,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,can be thoughtfully thoughtfully thoughtfully infused infused with blueberries blueberries blueberries chocolate,2,0.2857142857142857,0.16666666666666666,5,0.7142857142857143,0.4166666666666667,3,0.42857142857142855,0.25
sub-3300015,cars_11g_all-cols.csv,0,0.0,0.0,24,0.12307692307692308,0.07038123167155426,9,0.046153846153846156,0.026392961876832845,use,1,userfriendly userfriendly userfriendly userfriendly,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,often feature feature soft chairs userfriendly userfriendly userfriendly userfriendly dashboards dashboards and other other,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,elephant_11g_all-cols.csv,3,0.015151515151515152,0.008670520231213872,13,0.06565656565656566,0.03757225433526012,6,0.030303030303030304,0.017341040462427744,use,2,confused confused,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,gentleness should never never be confused confused with weakness weakness when confronted,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,elephant_11g_all-cols.csv,3,0.015151515151515152,0.008670520231213872,13,0.06565656565656566,0.03757225433526012,6,0.030303030303030304,0.017341040462427744,use,2,use,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,an elephant elephant elephant can use its weight and strength pushing,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,pencils_11g_all-cols.csv,11,0.05759162303664921,0.03374233128834356,38,0.19895287958115182,0.1165644171779141,6,0.031413612565445025,0.018404907975460124,use,1,users users,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,fallibility fallibility it reminds reminds users users of the luxury luxury luxury,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,muffins_11g_all-cols.csv,4,0.01932367149758454,0.010582010582010581,10,0.04830917874396135,0.026455026455026454,5,0.024154589371980676,0.013227513227513227,tantalizing,1,tantalizing tantalizing tantalizing tantalizing,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,butter result result in a tantalizing tantalizing tantalizing tantalizing treat to both please and,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,raspberries_11g_all-cols.csv,0,0.0,0.0,6,0.031413612565445025,0.017595307917888565,4,0.020942408376963352,0.011730205278592375,tantalizing,1,tantalizing tantalizing tantalizing tantalizing,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,handling revealing revealing revealing a tantalizing tantalizing tantalizing tantalizing blend of sweet and tart,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,tulips_11g_all-cols.csv,10,0.05154639175257732,0.030959752321981424,17,0.08762886597938144,0.05263157894736842,3,0.015463917525773196,0.009287925696594427,poignant,1,poignant poignant,2,2.0,1.0,2,2.0,1.0,0,0.0,0.0,transient serving serving as a poignant poignant reminder reminder reminder that life,9,1.125,0.75,9,1.125,0.75,0,0.0,0.0
sub-3300015,pencils_11g_all-cols.csv,11,0.05759162303664921,0.03374233128834356,38,0.19895287958115182,0.1165644171779141,6,0.031413612565445025,0.018404907975460124,poignant,1,poignant poignant,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,unaltered it serves as a poignant poignant reminder reminder reminder of a,0,0.0,0.0,2,0.2222222222222222,0.16666666666666666,1,0.1111111111111111,0.08333333333333333
sub-3300015,giraffe_11g_all-cols.csv,3,0.015228426395939087,0.008670520231213872,19,0.09644670050761421,0.05491329479768786,5,0.025380710659898477,0.014450867052023121,giraffes,2,giraffes giraffes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,giraffes giraffes are magnificent magnificent magnificent magnificent,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300015,giraffe_11g_all-cols.csv,3,0.015228426395939087,0.008670520231213872,19,0.09644670050761421,0.05491329479768786,5,0.025380710659898477,0.014450867052023121,giraffes,2,giraffes giraffes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,underscores the wonder wonder of giraffes giraffes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,sandals_11g_all-cols.csv,6,0.030612244897959183,0.017391304347826087,14,0.07142857142857142,0.04057971014492753,15,0.07653061224489796,0.043478260869565216,intricate,1,intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,understated understated designs designs to intricate intricate intricate patterns patterns sandals sandals appeal,0,0.0,0.0,1,0.14285714285714285,0.07692307692307693,1,0.14285714285714285,0.07692307692307693
sub-3300016,cupcakes_11g_all-cols.csv,6,0.03,0.01652892561983471,7,0.035,0.01928374655647383,9,0.045,0.024793388429752067,intricate,1,intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,sophisticated foodies foodies with their intricate intricate intricate flavors flavors and nuances nuances,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,intricate,1,intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,similar similar similar to the intricate intricate intricate ridges ridges on a wellworn,0,0.0,0.0,1,0.125,0.07692307692307693,2,0.25,0.15384615384615385
sub-3300016,roses_11g_all-cols.csv,2,0.011111111111111112,0.006578947368421052,6,0.03333333333333333,0.019736842105263157,11,0.06111111111111111,0.03618421052631579,intricate,1,intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,roses roses with their intricate intricate intricate layers layers and undeniable undeniable,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,sparrows_11g_all-cols.csv,12,0.06486486486486487,0.03625377643504532,21,0.11351351351351352,0.0634441087613293,18,0.0972972972972973,0.054380664652567974,intricate,2,intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,reminds people people of the intricate intricate intricate patterns patterns of nature nature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,sparrows_11g_all-cols.csv,12,0.06486486486486487,0.03625377643504532,21,0.11351351351351352,0.0634441087613293,18,0.0972972972972973,0.054380664652567974,intricate,2,intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,reverence reverence reverence for the intricate intricate intricate ballet ballet of adaptability adaptability,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,sandals_11g_all-cols.csv,6,0.030612244897959183,0.017391304347826087,14,0.07142857142857142,0.04057971014492753,15,0.07653061224489796,0.043478260869565216,versatility,1,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,1,1.0,0.2,in addition addition addition their versatility versatility versatility versatility versatility with sundresses sundresses sundresses beachwear,0,0.0,0.0,0,0.0,0.0,1,0.14285714285714285,0.06666666666666667
sub-3300016,raspberries_11g_all-cols.csv,5,0.02617801047120419,0.01466275659824047,14,0.07329842931937172,0.04105571847507331,14,0.07329842931937172,0.04105571847507331,versatility,1,versatility versatility versatility versatility versatility,1,1.0,0.2,0,0.0,0.0,1,1.0,0.2,beverages beverages beverages beverages their versatility versatility versatility versatility versatility remains remains unmatched unmatched however,1,0.16666666666666666,0.06666666666666667,0,0.0,0.0,1,0.16666666666666666,0.06666666666666667
sub-3300016,muffins_11g_all-cols.csv,17,0.0821256038647343,0.04497354497354497,26,0.12560386473429952,0.06878306878306878,16,0.07729468599033816,0.042328042328042326,versatility,2,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,1,1.0,0.2,muffins exemplify exemplify exemplify exemplify versatility versatility versatility versatility versatility these scrumptious scrumptious delights delights,0,0.0,0.0,0,0.0,0.0,1,0.16666666666666666,0.06666666666666667
sub-3300016,muffins_11g_all-cols.csv,17,0.0821256038647343,0.04497354497354497,26,0.12560386473429952,0.06878306878306878,16,0.07729468599033816,0.042328042328042326,versatility,2,versatility versatility versatility versatility versatility,0,0.0,0.0,0,0.0,0.0,1,1.0,0.2,and occasions occasions occasions their versatility versatility versatility versatility versatility is not confined confined to,0,0.0,0.0,0,0.0,0.0,1,0.125,0.06666666666666667
sub-3300016,sparrows_11g_all-cols.csv,12,0.06486486486486487,0.03625377643504532,21,0.11351351351351352,0.0634441087613293,18,0.0972972972972973,0.054380664652567974,versatility,1,versatility versatility versatility versatility versatility,1,1.0,0.2,4,4.0,0.8,3,3.0,0.6,nature's skill in molding molding versatility versatility versatility versatility versatility studying studying studying their features,1,0.125,0.06666666666666667,4,0.5,0.26666666666666666,3,0.375,0.2
sub-3300016,roses_11g_all-cols.csv,2,0.011111111111111112,0.006578947368421052,6,0.03333333333333333,0.019736842105263157,11,0.06111111111111111,0.03618421052631579,roses,2,roses roses,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,roses roses with their intricate intricate intricate,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,roses_11g_all-cols.csv,2,0.011111111111111112,0.006578947368421052,6,0.03333333333333333,0.019736842105263157,11,0.06111111111111111,0.03618421052631579,roses,2,roses roses,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,beauty beauty in verse but roses roses are not just about about,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,elephants,4,elephants elephants elephants,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,elephants elephants elephants are remarkable remarkable remarkable remarkable,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,elephants,4,elephants elephants elephants,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,ears essential essential essential for elephants elephants elephants body body temperature temperature temperature,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,elephants,4,elephants elephants elephants,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,stature stature however however however elephants elephants elephants manifest manifest manifest a peaceful,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,elephants,4,elephants elephants elephants,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,emphasizes the marvel marvel of elephants elephants elephants,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,blackberries_11g_all-cols.csv,3,0.017142857142857144,0.009523809523809525,10,0.05714285714285714,0.031746031746031744,6,0.03428571428571429,0.01904761904761905,delicious,1,deliciousness deliciousness deliciousness deliciousness,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,highlight the union union of deliciousness deliciousness deliciousness deliciousness and vitality vitality vitality vitality,0,0.0,0.0,1,0.14285714285714285,0.07142857142857142,1,0.14285714285714285,0.07142857142857142
sub-3300016,tulips_11g_all-cols.csv,7,0.03608247422680412,0.021671826625386997,16,0.08247422680412371,0.04953560371517028,12,0.061855670103092786,0.03715170278637771,luxury,1,luxury luxury luxury,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,epitomizing epitomizing epitomizing epitomizing epitomizing luxury luxury luxury and nobility nobility nobility nobility,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,raspberries_11g_all-cols.csv,5,0.02617801047120419,0.01466275659824047,14,0.07329842931937172,0.04105571847507331,14,0.07329842931937172,0.04105571847507331,luxury,1,luxury luxury luxury,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,nature's offering offering offering of luxury luxury luxury and flavor flavor these berries,0,0.0,0.0,3,0.375,0.23076923076923078,2,0.25,0.15384615384615385
sub-3300016,cupcakes_11g_all-cols.csv,6,0.03,0.01652892561983471,7,0.035,0.01928374655647383,9,0.045,0.024793388429752067,luxury,1,luxury luxury luxury,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,and lush promising promising promising luxury luxury luxury in each mouthful mouthful its,0,0.0,0.0,2,0.25,0.15384615384615385,1,0.125,0.07692307692307693
sub-3300016,pencils_11g_all-cols.csv,6,0.031413612565445025,0.018404907975460124,27,0.14136125654450263,0.08282208588957055,21,0.1099476439790576,0.06441717791411043,luxury,1,luxury luxury luxury,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,reminds users users of the luxury luxury luxury of correcting correcting correcting mistakes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,oak_11g_all-cols.csv,4,0.020833333333333332,0.0125,3,0.015625,0.009375,16,0.08333333333333333,0.05,trunks,1,trunks,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,gnarly limbs and textured textured trunks holding holding the secrets secrets,0,0.0,0.0,0,0.0,0.0,1,0.125,0.09090909090909091
sub-3300016,pine_11g_all-cols.csv,9,0.046632124352331605,0.02786377708978328,13,0.06735751295336788,0.04024767801857585,14,0.07253886010362694,0.043343653250773995,trunks,1,trunks,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,twisted twisted boughs and ridged trunks concealing concealing concealing the mysteries,0,0.0,0.0,0,0.0,0.0,1,0.125,0.09090909090909091
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,trunks,1,trunks,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,powerful powerful powerful sweeping sweeping trunks that they utilize utilize utilize,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
sub-3300016,elephant_11g_all-cols.csv,1,0.005050505050505051,0.002890173410404624,11,0.05555555555555555,0.031791907514450865,15,0.07575757575757576,0.04335260115606936,waterhole,1,waterholes waterholes waterholes,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,without without frequenting frequenting frequenting waterholes waterholes waterholes this blend of majesty majesty,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
